case_index,route_id,pattern_group,pattern_id,design_speed_kmh,evaluation_speed_kmh,cycle_length_s,offset_step_s,grid_size_each_axis,number_of_offset_patterns,lambda01_design,lambda12_design,lambda23_design,L01_m,L12_m,L23_m,d_min_s_per_veh,representative_x1_s,representative_x2_s,representative_x3_s,number_of_exact_optima,number_within_0p1s,number_within_0p5s,number_within_1p0s,FTT_s_per_veh,TTT_s_per_veh,runtime_sec,hostname,delay_file,optima_file,array_definition,TTT_ratio_to_route_min,TTT_excess_pct_from_route_min
471,D30_H06,hce,H06,30.0,27.5,120.0,1.2,100,1000000,0.467,0.6,0.433,467.00000000000006,600.0,433.00000000000006,16.363636016845703,48.0,0.0,63.59999847412109,4425,5175,5565,6281,196.3636363636364,212.72727272727275,689.1746113300323,BuiltPC01,results\full_delay\case_0471__D30_H06__v27p5_delays.npy,results\optima\case_0471__D30_H06__v27p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.3849431818181808,38.49431818181807
472,D30_H06,hce,H06,30.0,30.0,120.0,1.2,100,1000000,0.467,0.6,0.433,467.00000000000006,600.0,433.00000000000006,-1.1368683772161605e-13,52.79999923706055,104.4000015258789,60.0,21,21,35,41,180.00000000000003,179.99999999999991,682.7012326717377,BuiltPC01,results\full_delay\case_0472__D30_H06__v30p0_delays.npy,results\optima\case_0472__D30_H06__v30p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.1718749999999984,17.187499999999844
473,D30_H06,hce,H06,30.0,32.5,120.0,1.2,100,1000000,0.467,0.6,0.433,467.00000000000006,600.0,433.00000000000006,13.84615421295166,40.79999923706055,94.8000030517578,46.79999923706055,5453,5453,6449,7131,166.1538461538462,180.0,685.2884044647217,BuiltPC01,results\full_delay\case_0473__D30_H06__v32p5_delays.npy,results\optima\case_0473__D30_H06__v32p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.171874999999999,17.18749999999989
474,D30_H06,hce,H06,30.0,35.0,120.0,1.2,100,1000000,0.467,0.6,0.433,467.00000000000006,600.0,433.00000000000006,25.714284896850582,37.20000076293945,86.4000015258789,34.79999923706055,20169,20951,21189,24055,154.2857142857143,180.0,683.8115491867065,BuiltPC01,results\full_delay\case_0474__D30_H06__v35p0_delays.npy,results\optima\case_0474__D30_H06__v35p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.171874999999999,17.18749999999989
475,D30_H06,hce,H06,30.0,37.5,120.0,1.2,100,1000000,0.467,0.6,0.433,467.00000000000006,600.0,433.00000000000006,36.0,33.599998474121094,78.0,60.0,42585,42585,44895,46865,144.00000000000003,180.0,684.1847355365753,BuiltPC01,results\full_delay\case_0475__D30_H06__v37p5_delays.npy,results\optima\case_0475__D30_H06__v37p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.171874999999999,17.18749999999989
476,D30_H06,hce,H06,30.0,40.0,120.0,1.2,100,1000000,0.467,0.6,0.433,467.00000000000006,600.0,433.00000000000006,38.93999862670898,43.20000076293945,97.1999969482422,0.0,855,945,945,987,135.0,173.94000381469732,680.7960424423218,BuiltPC01,results\full_delay\case_0476__D30_H06__v40p0_delays.npy,results\optima\case_0476__D30_H06__v40p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.132421899835268,13.242189983526798
477,D30_H06,hce,H06,30.0,42.5,120.0,1.2,100,1000000,0.467,0.6,0.433,467.00000000000006,600.0,433.00000000000006,42.29647064208984,34.79999923706055,91.1999969482422,0.0,5945,5945,8815,9331,127.05882352941178,169.35529411764708,681.9873952865601,BuiltPC01,results\full_delay\case_0477__D30_H06__v42p5_delays.npy,results\optima\case_0477__D30_H06__v42p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.1025735294117638,10.257352941176379
478,D30_H06,hce,H06,30.0,45.0,120.0,1.2,100,1000000,0.467,0.6,0.433,467.00000000000006,600.0,433.00000000000006,45.27999877929688,26.399999618530277,86.4000015258789,0.0,15059,15059,16731,16731,120.00000000000004,165.28000190734855,678.9496080875397,BuiltPC01,results\full_delay\case_0478__D30_H06__v45p0_delays.npy,results\optima\case_0478__D30_H06__v45p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0760416790842995,7.6041679084299485
479,D30_H06,hce,H06,30.0,47.5,120.0,1.2,100,1000000,0.467,0.6,0.433,467.00000000000006,600.0,433.00000000000006,46.73684310913086,0.0,45.59999847412109,37.20000076293945,5610,5610,5950,6650,113.6842105263158,160.4210526315789,679.8829348087311,BuiltPC01,results\full_delay\case_0479__D30_H06__v47p5_delays.npy,results\optima\case_0479__D30_H06__v47p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.044407894736841,4.4407894736840925
480,D30_H06,hce,H06,30.0,50.0,120.0,1.2,100,1000000,0.467,0.6,0.433,467.00000000000006,600.0,433.00000000000006,45.59999847412109,0.0,55.20000076293945,74.4000015258789,7308,7830,7830,7830,108.0,153.60000000000014,676.1561458110809,BuiltPC01,results\full_delay\case_0480__D30_H06__v50p0_delays.npy,results\optima\case_0480__D30_H06__v50p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0,0.0
481,D30_H07,hce,H07,30.0,20.0,120.0,1.2,100,1000000,0.533,0.4,0.567,533.0000000000001,400.00000000000006,567.0,30.0,0.0,48.0,55.20000076293945,8241,9031,9031,9031,270.00000000000006,300.0,690.5784373283386,BuiltPC01,results\full_delay\case_0481__D30_H07__v20p0_delays.npy,results\optima\case_0481__D30_H07__v20p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",2.1186440506737605,111.86440506737605
482,D30_H07,hce,H07,30.0,22.5,120.0,1.2,100,1000000,0.533,0.4,0.567,533.0000000000001,400.00000000000006,567.0,38.560001373291016,34.79999923706055,52.79999923706055,105.5999984741211,6851,6851,8831,9109,240.00000000000003,278.5599999999997,689.2714080810547,BuiltPC01,results\full_delay\case_0482__D30_H07__v22p5_delays.npy,results\optima\case_0482__D30_H07__v22p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.9672316225189401,96.72316225189401
483,D30_H07,hce,H07,30.0,25.0,120.0,1.2,100,1000000,0.533,0.4,0.567,533.0000000000001,400.00000000000006,567.0,24.0,32.400001525878906,82.80000305175781,24.0,230,264,264,264,216.00000000000003,239.99999999999991,685.5553979873657,BuiltPC01,results\full_delay\case_0483__D30_H07__v25p0_delays.npy,results\optima\case_0483__D30_H07__v25p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.6949152405390076,69.49152405390076
484,D30_H07,hce,H07,30.0,27.5,120.0,1.2,100,1000000,0.533,0.4,0.567,533.0000000000001,400.00000000000006,567.0,16.363636016845703,38.400001525878906,94.8000030517578,44.400001525878906,6229,6229,7393,7935,196.3636363636364,212.72727272727272,687.1409025192261,BuiltPC01,results\full_delay\case_0484__D30_H07__v27p5_delays.npy,results\optima\case_0484__D30_H07__v27p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.5023112359323028,50.23112359323028
485,D30_H07,hce,H07,30.0,30.0,120.0,1.2,100,1000000,0.533,0.4,0.567,533.0000000000001,400.00000000000006,567.0,0.0,52.79999923706055,104.4000015258789,60.0,21,21,35,41,180.0,180.0,682.3836104869843,BuiltPC01,results\full_delay\case_0485__D30_H07__v30p0_delays.npy,results\optima\case_0485__D30_H07__v30p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.2711864304042562,27.118643040425617
486,D30_H07,hce,H07,30.0,32.5,120.0,1.2,100,1000000,0.533,0.4,0.567,533.0000000000001,400.00000000000006,567.0,13.84615421295166,48.0,0.0,63.59999847412109,3765,3765,4931,5423,166.1538461538462,180.0,684.1110651493073,BuiltPC01,results\full_delay\case_0486__D30_H07__v32p5_delays.npy,results\optima\case_0486__D30_H07__v32p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.2711864304042562,27.118643040425617
487,D30_H07,hce,H07,30.0,35.0,120.0,1.2,100,1000000,0.533,0.4,0.567,533.0000000000001,400.00000000000006,567.0,25.714284896850582,43.20000076293945,0.0,58.79999923706055,17845,17845,18007,21287,154.2857142857143,180.0,682.6452276706696,BuiltPC01,results\full_delay\case_0487__D30_H07__v35p0_delays.npy,results\optima\case_0487__D30_H07__v35p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.2711864304042562,27.118643040425617
488,D30_H07,hce,H07,30.0,37.5,120.0,1.2,100,1000000,0.533,0.4,0.567,533.0000000000001,400.00000000000006,567.0,29.66399955749512,51.59999847412109,13.199999809265137,91.1999969482422,2475,2475,2475,4057,144.0,173.66399999999993,679.5908091068268,BuiltPC01,results\full_delay\case_0488__D30_H07__v37p5_delays.npy,results\optima\case_0488__D30_H07__v37p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.2264406680540259,22.644066805402584
489,D30_H07,hce,H07,30.0,40.0,120.0,1.2,100,1000000,0.533,0.4,0.567,533.0000000000001,400.00000000000006,567.0,27.059999465942383,48.0,19.200000762939453,93.5999984741211,1925,1925,1925,2827,135.00000000000003,162.05999999999997,682.3006458282471,BuiltPC01,results\full_delay\case_0489__D30_H07__v40p0_delays.npy,results\optima\case_0489__D30_H07__v40p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.144491516173965,14.449151617396506
490,D30_H07,hce,H07,30.0,42.5,120.0,1.2,100,1000000,0.533,0.4,0.567,533.0000000000001,400.00000000000006,567.0,24.762351989746094,45.59999847412109,24.0,96.0,405,405,405,491,127.05882352941178,151.82117647058791,680.310427904129,BuiltPC01,results\full_delay\case_0490__D30_H07__v42p5_delays.npy,results\optima\case_0490__D30_H07__v42p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0721834409856739,7.218344098567386
491,D30_H07,hce,H07,30.0,45.0,120.0,1.2,100,1000000,0.533,0.4,0.567,533.0000000000001,400.00000000000006,567.0,28.0,43.20000076293945,24.0,93.5999984741211,2185,2185,2375,3527,120.0,148.0,679.9319703578949,BuiltPC01,results\full_delay\case_0491__D30_H07__v45p0_delays.npy,results\optima\case_0491__D30_H07__v45p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0451977316657217,4.519773166572172
492,D30_H07,hce,H07,30.0,47.5,120.0,1.2,100,1000000,0.533,0.4,0.567,533.0000000000001,400.00000000000006,567.0,30.94736862182617,40.79999923706055,22.799999237060547,90.0,4347,4347,4347,6169,113.6842105263158,144.63157894736815,676.4733674526215,BuiltPC01,results\full_delay\case_0492__D30_H07__v47p5_delays.npy,results\optima\case_0492__D30_H07__v47p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0214094475879794,2.1409447587979358
493,D30_H07,hce,H07,30.0,50.0,120.0,1.2,100,1000000,0.533,0.4,0.567,533.0000000000001,400.00000000000006,567.0,33.599998474121094,38.400001525878906,21.600000381469727,87.5999984741211,5643,6669,6669,6669,108.0,141.6000011444091,678.3642103672028,BuiltPC01,results\full_delay\case_0493__D30_H07__v50p0_delays.npy,results\optima\case_0493__D30_H07__v50p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0,0.0
494,D50_311,basic,311,50.0,20.0,120.0,1.2,100,1000000,0.25,0.3,0.25,416.6666666666667,500.0,416.6666666666667,24.0,39.59999847412109,51.59999847412109,0.0,3075,3075,3075,4757,240.0,264.0,685.9335188865662,BuiltPC01,results\full_delay\case_0494__D50_311__v20p0_delays.npy,results\optima\case_0494__D50_311__v20p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.8333333333333333,83.33333333333333
495,D50_311,basic,311,50.0,22.5,120.0,1.2,100,1000000,0.25,0.3,0.25,416.6666666666667,500.0,416.6666666666667,26.66666603088379,37.20000076293945,64.80000305175781,21.600000381469727,2640,2640,2940,4520,213.33333333333337,240.0,685.8083322048187,BuiltPC01,results\full_delay\case_0495__D50_311__v22p5_delays.npy,results\optima\case_0495__D50_311__v22p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.6666666666666667,66.66666666666667
496,D50_311,basic,311,50.0,25.0,120.0,1.2,100,1000000,0.25,0.3,0.25,416.6666666666667,500.0,416.6666666666667,12.0,48.0,0.0,60.0,4851,4851,4851,4851,192.0,204.0,681.1165616512299,BuiltPC01,results\full_delay\case_0496__D50_311__v25p0_delays.npy,results\optima\case_0496__D50_311__v25p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.4166666666666667,41.66666666666667
497,D50_311,basic,311,50.0,27.5,120.0,1.2,100,1000000,0.25,0.3,0.25,416.6666666666667,500.0,416.6666666666667,5.454545497894287,43.20000076293945,96.0,55.20000076293945,1749,1749,1749,2191,174.54545454545456,180.0,685.3373651504517,BuiltPC01,results\full_delay\case_0497__D50_311__v27p5_delays.npy,results\optima\case_0497__D50_311__v27p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.25,25.0
498,D50_311,basic,311,50.0,30.0,120.0,1.2,100,1000000,0.25,0.3,0.25,416.6666666666667,500.0,416.6666666666667,20.0,38.400001525878906,86.4000015258789,40.79999923706055,15559,15559,15959,18067,160.0,180.0,683.4690070152283,BuiltPC01,results\full_delay\case_0498__D50_311__v30p0_delays.npy,results\optima\case_0498__D50_311__v30p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.25,25.0
499,D50_311,basic,311,50.0,32.5,120.0,1.2,100,1000000,0.25,0.3,0.25,416.6666666666667,500.0,416.6666666666667,32.30769348144531,34.79999923706055,78.0,28.799999237060547,35693,36093,37151,41219,147.6923076923077,180.0,685.101676940918,BuiltPC01,results\full_delay\case_0499__D50_311__v32p5_delays.npy,results\optima\case_0499__D50_311__v32p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.25,25.0
500,D50_311,basic,311,50.0,35.0,120.0,1.2,100,1000000,0.25,0.3,0.25,416.6666666666667,500.0,416.6666666666667,42.85714340209961,31.200000762939453,70.80000305175781,18.0,64225,64225,64625,70685,137.14285714285717,180.0,644.6560218334198,BuiltPC01,results\full_delay\case_0500__D50_311__v35p0_delays.npy,results\optima\case_0500__D50_311__v35p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.25,25.0
501,D50_311,basic,311,50.0,37.5,120.0,1.2,100,1000000,0.25,0.3,0.25,416.6666666666667,500.0,416.6666666666667,48.0,28.799999237060547,88.80000305175781,0.0,17061,17061,18095,18841,128.0,176.0000038146973,638.281299829483,BuiltPC01,results\full_delay\case_0501__D50_311__v37p5_delays.npy,results\optima\case_0501__D50_311__v37p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.2222222487131758,22.222224871317575
502,D50_311,basic,311,50.0,40.0,120.0,1.2,100,1000000,0.25,0.3,0.25,416.6666666666667,500.0,416.6666666666667,51.0,26.399999618530277,82.80000305175781,0.0,26445,26445,26875,32413,120.0,171.0,637.4477190971375,BuiltPC01,results\full_delay\case_0502__D50_311__v40p0_delays.npy,results\optima\case_0502__D50_311__v40p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.1875,18.75
503,D50_311,basic,311,50.0,42.5,120.0,1.2,100,1000000,0.25,0.3,0.25,416.6666666666667,500.0,416.6666666666667,52.235294342041016,0.0,43.20000076293945,32.400001525878906,12654,12654,16226,18291,112.94117647058825,165.17647058823488,635.8948333263397,BuiltPC01,results\full_delay\case_0503__D50_311__v42p5_delays.npy,results\optima\case_0503__D50_311__v42p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.1470588235294088,14.705882352940879
504,D50_311,basic,311,50.0,45.0,120.0,1.2,100,1000000,0.25,0.3,0.25,416.6666666666667,500.0,416.6666666666667,50.66666793823242,0.0,40.79999923706055,32.400001525878906,14025,14025,19055,19915,106.66666666666669,157.33333333333331,628.9793519973755,BuiltPC01,results\full_delay\case_0504__D50_311__v45p0_delays.npy,results\optima\case_0504__D50_311__v45p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0925925925925926,9.259259259259256
505,D50_311,basic,311,50.0,47.5,120.0,1.2,100,1000000,0.25,0.3,0.25,416.6666666666667,500.0,416.6666666666667,49.26315689086914,0.0,50.400001525878906,43.20000076293945,16433,16433,16953,22047,101.05263157894736,150.31578947368422,631.1954298019409,BuiltPC01,results\full_delay\case_0505__D50_311__v47p5_delays.npy,results\optima\case_0505__D50_311__v47p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0438596491228072,4.385964912280715
506,D50_311,basic,311,50.0,50.0,120.0,1.2,100,1000000,0.25,0.3,0.25,416.6666666666667,500.0,416.6666666666667,48.0,0.0,48.0,42.0,21681,21681,21681,21681,96.0,144.0,628.905665397644,BuiltPC01,results\full_delay\case_0506__D50_311__v50p0_delays.npy,results\optima\case_0506__D50_311__v50p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0,0.0
507,D50_312,basic,312,50.0,20.0,120.0,1.2,100,1000000,0.35,0.3,0.35,583.3333333333334,500.0,583.3333333333334,24.0,0.0,42.0,51.59999847412109,1575,1575,1575,2415,300.0,324.0,642.6196720600128,BuiltPC01,results\full_delay\case_0507__D50_312__v20p0_delays.npy,results\optima\case_0507__D50_312__v20p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",2.076923076923077,107.69230769230771
508,D50_312,basic,312,50.0,22.5,120.0,1.2,100,1000000,0.35,0.3,0.35,583.3333333333334,500.0,583.3333333333334,37.33333206176758,0.0,52.79999923706055,50.400001525878906,2625,2625,4375,4855,266.6666666666667,304.0,631.2180445194244,BuiltPC01,results\full_delay\case_0508__D50_312__v22p5_delays.npy,results\optima\case_0508__D50_312__v22p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.9487179487179487,94.87179487179486
509,D50_312,basic,312,50.0,25.0,120.0,1.2,100,1000000,0.35,0.3,0.35,583.3333333333334,500.0,583.3333333333334,36.0,36.0,0.0,84.0,2622,2622,2622,2622,240.0,276.0,614.5200867652893,BuiltPC01,results\full_delay\case_0509__D50_312__v25p0_delays.npy,results\optima\case_0509__D50_312__v25p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.7692307692307692,76.92307692307692
510,D50_312,basic,312,50.0,27.5,120.0,1.2,100,1000000,0.35,0.3,0.35,583.3333333333334,500.0,583.3333333333334,26.18181800842285,32.400001525878906,74.4000015258789,22.799999237060547,1548,1548,2804,3176,218.1818181818182,244.36363636363632,429.0291106700897,BuiltPC01,results\full_delay\case_0510__D50_312__v27p5_delays.npy,results\optima\case_0510__D50_312__v27p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.5664335664335662,56.643356643356626
511,D50_312,basic,312,50.0,30.0,120.0,1.2,100,1000000,0.35,0.3,0.35,583.3333333333334,500.0,583.3333333333334,20.0,38.400001525878906,86.4000015258789,40.79999923706055,15559,15559,15959,18067,200.0,220.0,438.3656072616577,BuiltPC01,results\full_delay\case_0511__D50_312__v30p0_delays.npy,results\optima\case_0511__D50_312__v30p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.4102564102564104,41.025641025641036
512,D50_312,basic,312,50.0,32.5,120.0,1.2,100,1000000,0.35,0.3,0.35,583.3333333333334,500.0,583.3333333333334,4.615384578704834,44.400001525878906,96.0,56.400001525878906,1449,1449,1839,1839,184.61538461538464,189.23076923076928,431.1880607604981,BuiltPC01,results\full_delay\case_0512__D50_312__v32p5_delays.npy,results\optima\case_0512__D50_312__v32p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.2130177514792904,21.301775147929035
513,D50_312,basic,312,50.0,35.0,120.0,1.2,100,1000000,0.35,0.3,0.35,583.3333333333334,500.0,583.3333333333334,8.571428298950195,48.0,0.0,60.0,3465,3465,3465,3465,171.42857142857144,180.0,428.86628770828247,BuiltPC01,results\full_delay\case_0513__D50_312__v35p0_delays.npy,results\optima\case_0513__D50_312__v35p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.1538461538461537,15.384615384615374
514,D50_312,basic,312,50.0,37.5,120.0,1.2,100,1000000,0.35,0.3,0.35,583.3333333333334,500.0,583.3333333333334,20.0,44.400001525878906,0.0,56.400001525878906,13299,13299,13699,16327,160.0,180.0,422.28177523612976,BuiltPC01,results\full_delay\case_0514__D50_312__v37p5_delays.npy,results\optima\case_0514__D50_312__v37p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.1538461538461537,15.384615384615374
515,D50_312,basic,312,50.0,40.0,120.0,1.2,100,1000000,0.35,0.3,0.35,583.3333333333334,500.0,583.3333333333334,30.0,40.79999923706055,0.0,52.79999923706055,28975,28975,29825,33697,150.0,180.0,437.92947697639465,BuiltPC01,results\full_delay\case_0515__D50_312__v40p0_delays.npy,results\optima\case_0515__D50_312__v40p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.1538461538461537,15.384615384615374
